Customer ID,Address,City,Feedback ID,Feedback Date,Feedback Type,Resolution Status,Resolution Date
2781,Address_2781,Detroit,2781,4/25/2023,Praise,Resolved,6/27/2023
2782,Address_2782,Indianapolis,2782,5/22/2023,Suggestion,Resolved,10/19/2023
2783,Address_2783,Jacksonville,2783,4/27/2023,Complaint,Pending,2/14/2023
2784,Address_2784,Los Angeles,2784,7/3/2023,Suggestion,Pending,6/23/2023
2785,Address_2785,Sacramento,2785,6/26/2023,Complaint,Resolved,3/22/2023
2786,Address_2786,Denver,2786,7/24/2023,Complaint,Pending,6/13/2023
2787,Address_2787,Philadelphia,2787,9/28/2023,Praise,Resolved,6/19/2023
2788,Address_2788,Denver,2788,5/18/2023,Suggestion,Pending,12/18/2023
2789,Address_2789,San Diego,2789,1/15/2023,Praise,Resolved,3/29/2023
2790,Address_2790,Columbus,2790,9/19/2023,Suggestion,Pending,12/7/2023
2791,Address_2791,Jacksonville,2791,1/19/2023,Complaint,Resolved,12/18/2023
2792,Address_2792,Chicago,2792,11/28/2023,Suggestion,Resolved,2/23/2023
2793,Address_2793,Kansas City,2793,9/25/2023,Suggestion,Resolved,1/15/2023
2794,Address_2794,Memphis,2794,3/29/2023,Suggestion,Resolved,6/8/2023
2795,Address_2795,Charlotte,2795,6/12/2023,Suggestion,Resolved,1/19/2023
2796,Address_2796,El Paso,2796,7/9/2023,Suggestion,Resolved,7/21/2023
2797,Address_2797,El Paso,2797,6/19/2023,Suggestion,Resolved,3/14/2023
2798,Address_2798,Seattle,2798,8/29/2023,Praise,Pending,4/26/2023
2799,Address_2799,Denver,2799,7/13/2023,Praise,Resolved,3/3/2023
2800,Address_2800,Louisville,2800,9/20/2023,Complaint,Pending,8/13/2023
2801,Address_2801,Detroit,2801,8/8/2023,Complaint,Resolved,10/31/2023
2802,Address_2802,Jacksonville,2802,9/26/2023,Complaint,Resolved,6/27/2023
2803,Address_2803,Houston,2803,7/27/2023,Praise,Resolved,12/17/2023
2804,Address_2804,Los Angeles,2804,10/18/2023,Suggestion,Resolved,6/1/2023
2805,Address_2805,Chicago,2805,8/29/2023,Suggestion,Pending,11/18/2023
2806,Address_2806,San Antonio,2806,3/19/2023,Praise,Resolved,9/19/2023
2807,Address_2807,Indianapolis,2807,4/24/2023,Praise,Resolved,10/16/2023
2808,Address_2808,Milwaukee,2808,5/22/2023,Complaint,Pending,9/7/2023
2809,Address_2809,Jacksonville,2809,9/14/2023,Complaint,Pending,7/3/2023
2810,Address_2810,Denver,2810,1/10/2023,Suggestion,Pending,2/20/2023
2811,Address_2811,Louisville,2811,6/17/2023,Praise,Resolved,11/19/2023
2812,Address_2812,San Francisco,2812,3/19/2023,Suggestion,Resolved,6/10/2023
2813,Address_2813,Louisville,2813,10/21/2023,Suggestion,Pending,1/4/2023
2814,Address_2814,Denver,2814,12/19/2023,Praise,Resolved,6/15/2023
2815,Address_2815,Atlanta,2815,9/21/2023,Praise,Pending,9/20/2023
2816,Address_2816,El Paso,2816,11/13/2023,Suggestion,Resolved,2/10/2023
2817,Address_2817,Oklahoma City,2817,5/11/2023,Praise,Pending,3/13/2023
2818,Address_2818,San Jose,2818,5/17/2023,Complaint,Pending,5/19/2023
2819,Address_2819,San Jose,2819,9/26/2023,Complaint,Resolved,4/29/2023
2820,Address_2820,Austin,2820,1/6/2023,Praise,Resolved,1/5/2023
2821,Address_2821,Charlotte,2821,5/2/2023,Praise,Pending,3/17/2023
2822,Address_2822,San Francisco,2822,2/5/2023,Complaint,Resolved,6/8/2023
2823,Address_2823,Louisville,2823,9/8/2023,Complaint,Resolved,12/6/2023
2824,Address_2824,Denver,2824,8/18/2023,Praise,Pending,5/23/2023
2825,Address_2825,Houston,2825,7/16/2023,Complaint,Pending,11/17/2023
2826,Address_2826,Washington,2826,5/14/2023,Suggestion,Resolved,10/17/2023
2827,Address_2827,Washington,2827,9/28/2023,Praise,Resolved,3/28/2023
2828,Address_2828,Atlanta,2828,10/14/2023,Complaint,Pending,3/31/2023
2829,Address_2829,Colorado Springs,2829,6/13/2023,Praise,Resolved,3/23/2023
2830,Address_2830,Fresno,2830,8/13/2023,Praise,Resolved,7/6/2023
2831,Address_2831,Tucson,2831,5/15/2023,Complaint,Resolved,10/22/2023
2832,Address_2832,Omaha,2832,3/5/2023,Complaint,Pending,3/28/2023
2833,Address_2833,Tucson,2833,5/27/2023,Suggestion,Resolved,3/11/2023
2834,Address_2834,Fort Worth,2834,2/24/2023,Complaint,Resolved,2/13/2023
2835,Address_2835,Los Angeles,2835,4/8/2023,Praise,Pending,10/1/2023
2836,Address_2836,Louisville,2836,11/9/2023,Praise,Resolved,7/31/2023
2837,Address_2837,Jacksonville,2837,2/20/2023,Praise,Pending,10/27/2023
2838,Address_2838,Washington,2838,6/13/2023,Praise,Resolved,8/20/2023
2839,Address_2839,San Francisco,2839,10/20/2023,Praise,Pending,5/25/2023
2840,Address_2840,Detroit,2840,2/5/2023,Complaint,Resolved,11/7/2023
2841,Address_2841,Chicago,2841,1/5/2023,Complaint,Resolved,2/5/2023
2842,Address_2842,San Antonio,2842,12/12/2023,Praise,Pending,6/26/2023
2843,Address_2843,San Diego,2843,11/5/2023,Suggestion,Pending,2/25/2023
2844,Address_2844,Oklahoma City,2844,12/11/2023,Praise,Resolved,11/12/2023
2845,Address_2845,Fort Worth,2845,10/28/2023,Praise,Resolved,1/3/2023
2846,Address_2846,Sacramento,2846,8/29/2023,Suggestion,Pending,10/29/2023
2847,Address_2847,San Francisco,2847,8/5/2023,Suggestion,Pending,11/12/2023
2848,Address_2848,Louisville,2848,10/21/2023,Praise,Pending,10/16/2023
2849,Address_2849,Jacksonville,2849,1/7/2023,Suggestion,Pending,12/28/2023
2850,Address_2850,Washington,2850,1/8/2023,Complaint,Resolved,12/3/2023
2851,Address_2851,Kansas City,2851,10/13/2023,Praise,Pending,1/26/2023
2852,Address_2852,Tucson,2852,7/31/2023,Praise,Pending,5/21/2023
2853,Address_2853,Washington,2853,9/8/2023,Suggestion,Resolved,8/3/2023
2854,Address_2854,Atlanta,2854,4/15/2023,Complaint,Resolved,10/13/2023
2855,Address_2855,San Jose,2855,8/30/2023,Suggestion,Pending,7/15/2023
2856,Address_2856,Portland,2856,7/24/2023,Complaint,Pending,7/19/2023
2857,Address_2857,Charlotte,2857,7/27/2023,Complaint,Pending,8/11/2023
2858,Address_2858,Washington,2858,3/22/2023,Praise,Pending,7/7/2023
2859,Address_2859,Baltimore,2859,4/30/2023,Complaint,Pending,1/8/2023
2860,Address_2860,Omaha,2860,3/18/2023,Praise,Resolved,3/9/2023
2861,Address_2861,Atlanta,2861,4/10/2023,Complaint,Resolved,3/30/2023
2862,Address_2862,Fresno,2862,12/6/2023,Complaint,Resolved,3/20/2023
2863,Address_2863,Fresno,2863,11/28/2023,Suggestion,Pending,10/17/2023
2864,Address_2864,Sacramento,2864,10/20/2023,Suggestion,Pending,6/17/2023
2865,Address_2865,Denver,2865,3/26/2023,Suggestion,Resolved,6/27/2023
2866,Address_2866,San Diego,2866,1/21/2023,Complaint,Resolved,2/19/2023
2867,Address_2867,Colorado Springs,2867,5/4/2023,Complaint,Resolved,7/29/2023
2868,Address_2868,Tucson,2868,8/15/2023,Suggestion,Resolved,4/21/2023
2869,Address_2869,Louisville,2869,11/22/2023,Complaint,Resolved,9/2/2023
2870,Address_2870,Atlanta,2870,4/23/2023,Complaint,Resolved,5/23/2023
2871,Address_2871,Boston,2871,6/6/2023,Complaint,Pending,1/4/2023
2872,Address_2872,Mesa,2872,5/29/2023,Suggestion,Pending,7/17/2023
2873,Address_2873,San Francisco,2873,7/23/2023,Praise,Resolved,10/11/2023
2874,Address_2874,Las Vegas,2874,2/16/2023,Praise,Pending,2/10/2023
2875,Address_2875,Nashville,2875,9/13/2023,Complaint,Resolved,7/25/2023
2876,Address_2876,Los Angeles,2876,5/4/2023,Complaint,Resolved,1/5/2023
2877,Address_2877,Milwaukee,2877,7/9/2023,Suggestion,Pending,5/23/2023
2878,Address_2878,Tucson,2878,5/19/2023,Complaint,Pending,5/4/2023
2879,Address_2879,Baltimore,2879,1/13/2023,Complaint,Resolved,2/2/2023
2880,Address_2880,Fort Worth,2880,9/26/2023,Praise,Resolved,3/10/2023
2881,Address_2881,Fort Worth,2881,2/11/2023,Suggestion,Pending,2/7/2023
2882,Address_2882,Las Vegas,2882,5/22/2023,Complaint,Resolved,5/24/2023
2883,Address_2883,Las Vegas,2883,7/2/2023,Suggestion,Resolved,11/17/2023
2884,Address_2884,Austin,2884,7/26/2023,Complaint,Pending,3/12/2023
2885,Address_2885,San Jose,2885,2/9/2023,Praise,Pending,7/15/2023
2886,Address_2886,Portland,2886,5/30/2023,Praise,Resolved,6/25/2023
2887,Address_2887,San Diego,2887,4/20/2023,Praise,Resolved,4/4/2023
2888,Address_2888,Jacksonville,2888,9/5/2023,Complaint,Pending,7/24/2023
2889,Address_2889,San Diego,2889,9/29/2023,Suggestion,Pending,12/13/2023
2890,Address_2890,Oklahoma City,2890,11/25/2023,Complaint,Resolved,11/5/2023
2891,Address_2891,San Diego,2891,7/20/2023,Praise,Resolved,6/23/2023
2892,Address_2892,Dallas,2892,1/19/2023,Complaint,Resolved,3/17/2023
2893,Address_2893,San Antonio,2893,7/23/2023,Suggestion,Pending,9/17/2023
2894,Address_2894,Columbus,2894,5/18/2023,Suggestion,Resolved,9/24/2023
2895,Address_2895,Louisville,2895,9/26/2023,Praise,Pending,8/21/2023
2896,Address_2896,Los Angeles,2896,5/12/2023,Suggestion,Pending,5/25/2023
2897,Address_2897,San Diego,2897,5/9/2023,Complaint,Pending,5/23/2023
2898,Address_2898,San Jose,2898,12/1/2023,Praise,Resolved,11/23/2023
2899,Address_2899,Nashville,2899,3/7/2023,Complaint,Resolved,7/21/2023
2900,Address_2900,Louisville,2900,11/14/2023,Complaint,Pending,7/2/2023
2901,Address_2901,Sacramento,2901,11/8/2023,Suggestion,Resolved,1/31/2023
2902,Address_2902,El Paso,2902,11/2/2023,Complaint,Pending,3/9/2023
2903,Address_2903,Charlotte,2903,6/22/2023,Complaint,Resolved,10/25/2023
2904,Address_2904,Los Angeles,2904,7/8/2023,Praise,Resolved,10/15/2023
2905,Address_2905,Fort Worth,2905,8/3/2023,Praise,Resolved,1/2/2023
2906,Address_2906,Mesa,2906,2/18/2023,Complaint,Resolved,8/13/2023
2907,Address_2907,Chicago,2907,2/16/2023,Complaint,Pending,8/26/2023
2908,Address_2908,Phoenix,2908,10/24/2023,Complaint,Resolved,6/22/2023
2909,Address_2909,Chicago,2909,1/17/2023,Praise,Resolved,9/20/2023
2910,Address_2910,Denver,2910,3/18/2023,Complaint,Resolved,5/26/2023
2911,Address_2911,Los Angeles,2911,11/15/2023,Suggestion,Resolved,4/12/2023
2912,Address_2912,Atlanta,2912,3/20/2023,Praise,Resolved,6/14/2023
2913,Address_2913,San Francisco,2913,6/30/2023,Praise,Resolved,1/12/2023
2914,Address_2914,Columbus,2914,6/9/2023,Praise,Resolved,9/20/2023
2915,Address_2915,Louisville,2915,4/27/2023,Suggestion,Pending,5/20/2023
2916,Address_2916,Portland,2916,9/20/2023,Complaint,Pending,3/19/2023
2917,Address_2917,Jacksonville,2917,6/25/2023,Complaint,Resolved,1/24/2023
2918,Address_2918,Chicago,2918,8/25/2023,Suggestion,Pending,4/7/2023
2919,Address_2919,Mesa,2919,3/20/2023,Suggestion,Pending,2/21/2023
2920,Address_2920,Kansas City,2920,7/29/2023,Praise,Resolved,9/6/2023
2921,Address_2921,Boston,2921,6/23/2023,Suggestion,Pending,11/26/2023
2922,Address_2922,Washington,2922,7/7/2023,Suggestion,Resolved,10/11/2023
2923,Address_2923,Colorado Springs,2923,3/22/2023,Suggestion,Pending,3/6/2023
2924,Address_2924,Baltimore,2924,10/30/2023,Suggestion,Resolved,10/21/2023
2925,Address_2925,Nashville,2925,12/3/2023,Praise,Pending,10/23/2023
2926,Address_2926,Baltimore,2926,3/2/2023,Suggestion,Pending,4/12/2023
2927,Address_2927,Louisville,2927,2/14/2023,Complaint,Resolved,5/11/2023
2928,Address_2928,Milwaukee,2928,9/12/2023,Praise,Pending,4/3/2023
2929,Address_2929,Detroit,2929,3/4/2023,Complaint,Pending,6/27/2023
2930,Address_2930,Washington,2930,7/4/2023,Praise,Pending,3/11/2023
2931,Address_2931,Nashville,2931,5/22/2023,Complaint,Pending,3/3/2023
2932,Address_2932,New York,2932,12/25/2023,Complaint,Resolved,9/17/2023
2933,Address_2933,Atlanta,2933,8/24/2023,Praise,Resolved,4/16/2023
2934,Address_2934,San Jose,2934,3/20/2023,Praise,Resolved,3/20/2023
2935,Address_2935,Nashville,2935,7/9/2023,Suggestion,Pending,4/20/2023
2936,Address_2936,Dallas,2936,3/27/2023,Complaint,Resolved,7/3/2023
2937,Address_2937,San Francisco,2937,4/27/2023,Complaint,Resolved,9/11/2023
2938,Address_2938,Nashville,2938,7/11/2023,Praise,Resolved,1/27/2023
2939,Address_2939,Milwaukee,2939,3/4/2023,Complaint,Resolved,7/23/2023
2940,Address_2940,Colorado Springs,2940,1/30/2023,Complaint,Resolved,1/26/2023
2941,Address_2941,Washington,2941,8/9/2023,Praise,Resolved,4/30/2023
2942,Address_2942,Fort Worth,2942,8/27/2023,Suggestion,Resolved,10/10/2023
2943,Address_2943,Philadelphia,2943,1/28/2023,Suggestion,Resolved,6/25/2023
2944,Address_2944,Indianapolis,2944,9/15/2023,Praise,Pending,12/2/2023
2945,Address_2945,Detroit,2945,9/2/2023,Complaint,Resolved,8/17/2023
2946,Address_2946,Phoenix,2946,2/20/2023,Complaint,Pending,7/25/2023
2947,Address_2947,Dallas,2947,3/14/2023,Suggestion,Pending,10/15/2023
2948,Address_2948,Omaha,2948,6/12/2023,Suggestion,Resolved,4/18/2023
2949,Address_2949,Columbus,2949,7/27/2023,Suggestion,Pending,1/20/2023
2950,Address_2950,Baltimore,2950,4/2/2023,Suggestion,Resolved,5/21/2023
2951,Address_2951,Detroit,2951,4/19/2023,Complaint,Pending,12/23/2023
2952,Address_2952,Memphis,2952,5/27/2023,Complaint,Pending,12/23/2023
2953,Address_2953,Denver,2953,7/21/2023,Complaint,Pending,10/18/2023
2954,Address_2954,San Diego,2954,5/4/2023,Praise,Resolved,2/8/2023
2955,Address_2955,El Paso,2955,11/26/2023,Praise,Resolved,6/28/2023
2956,Address_2956,Sacramento,2956,9/18/2023,Complaint,Resolved,7/6/2023
2957,Address_2957,Milwaukee,2957,4/5/2023,Suggestion,Pending,5/13/2023
2958,Address_2958,Sacramento,2958,12/16/2023,Suggestion,Resolved,9/22/2023
2959,Address_2959,Albuquerque,2959,8/16/2023,Complaint,Pending,1/6/2023
2960,Address_2960,Phoenix,2960,8/8/2023,Suggestion,Resolved,10/24/2023
2961,Address_2961,Indianapolis,2961,10/7/2023,Complaint,Resolved,4/21/2023
2962,Address_2962,San Francisco,2962,1/16/2023,Suggestion,Pending,12/16/2023
2963,Address_2963,Albuquerque,2963,10/15/2023,Suggestion,Pending,12/15/2023
2964,Address_2964,Kansas City,2964,6/22/2023,Suggestion,Pending,5/31/2023
2965,Address_2965,Albuquerque,2965,9/20/2023,Complaint,Pending,9/1/2023
2966,Address_2966,Oklahoma City,2966,8/25/2023,Suggestion,Pending,10/5/2023
2967,Address_2967,Los Angeles,2967,9/2/2023,Suggestion,Pending,3/26/2023
2968,Address_2968,Oklahoma City,2968,1/21/2023,Complaint,Resolved,7/17/2023
2969,Address_2969,Seattle,2969,6/30/2023,Suggestion,Resolved,9/12/2023
2970,Address_2970,New York,2970,7/25/2023,Complaint,Pending,8/2/2023
2971,Address_2971,Memphis,2971,10/22/2023,Complaint,Pending,9/4/2023
2972,Address_2972,Memphis,2972,1/9/2023,Suggestion,Resolved,11/15/2023
2973,Address_2973,Denver,2973,6/24/2023,Complaint,Resolved,2/15/2023
2974,Address_2974,Omaha,2974,6/8/2023,Praise,Pending,2/8/2023
2975,Address_2975,Philadelphia,2975,4/9/2023,Suggestion,Pending,5/26/2023
2976,Address_2976,Colorado Springs,2976,2/12/2023,Praise,Resolved,8/10/2023
2977,Address_2977,San Diego,2977,11/21/2023,Suggestion,Resolved,6/10/2023
2978,Address_2978,Las Vegas,2978,11/19/2023,Suggestion,Resolved,11/22/2023
2979,Address_2979,Oklahoma City,2979,7/2/2023,Suggestion,Pending,6/14/2023
2980,Address_2980,Columbus,2980,9/9/2023,Complaint,Resolved,11/20/2023
2981,Address_2981,Phoenix,2981,7/14/2023,Complaint,Pending,6/14/2023
2982,Address_2982,Omaha,2982,5/1/2023,Suggestion,Resolved,4/23/2023
2983,Address_2983,Fresno,2983,10/17/2023,Praise,Pending,4/7/2023
2984,Address_2984,Indianapolis,2984,10/26/2023,Praise,Resolved,12/24/2023
2985,Address_2985,San Antonio,2985,2/11/2023,Complaint,Pending,9/12/2023
2986,Address_2986,Indianapolis,2986,4/24/2023,Complaint,Resolved,6/11/2023
2987,Address_2987,San Antonio,2987,2/11/2023,Complaint,Resolved,3/15/2023
2988,Address_2988,Portland,2988,12/28/2023,Praise,Pending,11/15/2023
2989,Address_2989,Columbus,2989,8/23/2023,Praise,Resolved,3/19/2023
2990,Address_2990,Columbus,2990,12/31/2023,Suggestion,Resolved,11/30/2023
2991,Address_2991,Tucson,2991,1/22/2023,Praise,Resolved,9/9/2023
2992,Address_2992,Tucson,2992,11/7/2023,Complaint,Pending,7/18/2023
2993,Address_2993,Oklahoma City,2993,1/23/2023,Suggestion,Pending,7/27/2023
2994,Address_2994,Mesa,2994,7/17/2023,Praise,Resolved,5/1/2023
2995,Address_2995,San Antonio,2995,7/4/2023,Complaint,Pending,7/16/2023
2996,Address_2996,Albuquerque,2996,9/20/2023,Praise,Resolved,1/28/2023
2997,Address_2997,Chicago,2997,5/12/2023,Suggestion,Pending,10/23/2023
2998,Address_2998,Colorado Springs,2998,11/9/2023,Praise,Pending,7/5/2023
2999,Address_2999,Memphis,2999,9/15/2023,Praise,Resolved,5/15/2023
3000,Address_3000,Las Vegas,3000,8/16/2023,Complaint,Pending,2/17/2023
3001,Address_3001,Washington,3001,2/1/2023,Complaint,Resolved,6/29/2023
3002,Address_3002,Philadelphia,3002,2/14/2023,Praise,Resolved,11/11/2023
3003,Address_3003,Las Vegas,3003,6/12/2023,Suggestion,Resolved,9/27/2023
3004,Address_3004,Omaha,3004,1/5/2023,Praise,Pending,12/3/2023
3005,Address_3005,El Paso,3005,8/8/2023,Suggestion,Pending,7/6/2023
3006,Address_3006,Kansas City,3006,11/27/2023,Praise,Pending,6/23/2023
3007,Address_3007,Jacksonville,3007,10/19/2023,Praise,Pending,6/28/2023
3008,Address_3008,Indianapolis,3008,12/25/2023,Complaint,Pending,12/27/2023
3009,Address_3009,Austin,3009,3/7/2023,Suggestion,Pending,1/2/2023
3010,Address_3010,Albuquerque,3010,3/27/2023,Complaint,Pending,6/12/2023
3011,Address_3011,Philadelphia,3011,12/16/2023,Complaint,Resolved,12/15/2023
3012,Address_3012,Las Vegas,3012,7/5/2023,Complaint,Resolved,12/13/2023
3013,Address_3013,Tucson,3013,1/5/2023,Suggestion,Resolved,2/7/2023
3014,Address_3014,Fort Worth,3014,4/3/2023,Suggestion,Resolved,6/3/2023
3015,Address_3015,Portland,3015,11/22/2023,Suggestion,Resolved,7/18/2023
3016,Address_3016,Kansas City,3016,4/28/2023,Suggestion,Resolved,10/3/2023
3017,Address_3017,Seattle,3017,11/13/2023,Suggestion,Resolved,4/11/2023
3018,Address_3018,Colorado Springs,3018,4/18/2023,Suggestion,Resolved,8/23/2023
3019,Address_3019,San Jose,3019,9/14/2023,Praise,Pending,6/11/2023
3020,Address_3020,Omaha,3020,11/7/2023,Suggestion,Pending,4/24/2023
3021,Address_3021,Baltimore,3021,10/25/2023,Praise,Pending,6/22/2023
3022,Address_3022,San Jose,3022,11/20/2023,Praise,Pending,5/1/2023
3023,Address_3023,Fresno,3023,10/4/2023,Praise,Resolved,6/29/2023
3024,Address_3024,Mesa,3024,7/20/2023,Praise,Pending,1/17/2023
3025,Address_3025,Baltimore,3025,4/12/2023,Suggestion,Resolved,1/16/2023
3026,Address_3026,Boston,3026,4/8/2023,Praise,Resolved,8/28/2023
3027,Address_3027,Los Angeles,3027,11/16/2023,Suggestion,Resolved,10/30/2023
3028,Address_3028,Mesa,3028,11/5/2023,Complaint,Pending,1/2/2023
3029,Address_3029,Seattle,3029,1/12/2023,Suggestion,Resolved,5/1/2023
3030,Address_3030,Phoenix,3030,10/27/2023,Suggestion,Pending,1/24/2023
3031,Address_3031,Denver,3031,5/23/2023,Praise,Pending,12/13/2023
3032,Address_3032,Seattle,3032,4/1/2023,Praise,Pending,8/5/2023
3033,Address_3033,Albuquerque,3033,9/18/2023,Suggestion,Pending,3/9/2023
3034,Address_3034,Nashville,3034,12/23/2023,Praise,Resolved,1/10/2023
3035,Address_3035,Jacksonville,3035,10/5/2023,Suggestion,Pending,10/5/2023
3036,Address_3036,Atlanta,3036,10/28/2023,Praise,Resolved,12/4/2023
3037,Address_3037,Washington,3037,8/8/2023,Praise,Resolved,12/28/2023
3038,Address_3038,San Jose,3038,8/26/2023,Praise,Pending,11/6/2023
3039,Address_3039,San Francisco,3039,9/13/2023,Suggestion,Pending,10/12/2023
3040,Address_3040,Dallas,3040,9/28/2023,Praise,Pending,10/3/2023
3041,Address_3041,Las Vegas,3041,3/20/2023,Complaint,Resolved,12/19/2023
3042,Address_3042,Columbus,3042,2/27/2023,Complaint,Pending,6/20/2023
3043,Address_3043,San Diego,3043,4/19/2023,Suggestion,Pending,7/9/2023
3044,Address_3044,Atlanta,3044,4/9/2023,Suggestion,Pending,5/8/2023
3045,Address_3045,Denver,3045,5/25/2023,Suggestion,Resolved,3/22/2023
3046,Address_3046,Louisville,3046,2/25/2023,Complaint,Pending,6/14/2023
3047,Address_3047,Baltimore,3047,6/7/2023,Suggestion,Resolved,8/23/2023
3048,Address_3048,San Antonio,3048,5/1/2023,Suggestion,Resolved,3/30/2023
3049,Address_3049,Detroit,3049,6/19/2023,Complaint,Resolved,3/10/2023
3050,Address_3050,Omaha,3050,9/8/2023,Praise,Pending,12/28/2023
3051,Address_3051,Austin,3051,2/1/2023,Suggestion,Pending,3/17/2023
3052,Address_3052,Columbus,3052,5/4/2023,Complaint,Pending,1/17/2023
3053,Address_3053,Nashville,3053,3/15/2023,Suggestion,Pending,5/5/2023
3054,Address_3054,San Diego,3054,4/30/2023,Praise,Pending,6/30/2023
3055,Address_3055,Chicago,3055,12/25/2023,Praise,Pending,4/2/2023
3056,Address_3056,Louisville,3056,7/8/2023,Praise,Resolved,3/24/2023
3057,Address_3057,Memphis,3057,9/20/2023,Praise,Pending,1/17/2023
3058,Address_3058,El Paso,3058,11/8/2023,Suggestion,Resolved,9/27/2023
3059,Address_3059,Seattle,3059,7/12/2023,Complaint,Pending,2/4/2023
3060,Address_3060,Sacramento,3060,12/31/2023,Complaint,Resolved,3/14/2023
3061,Address_3061,San Jose,3061,8/22/2023,Praise,Pending,8/22/2023
3062,Address_3062,Fort Worth,3062,5/3/2023,Praise,Resolved,6/10/2023
3063,Address_3063,Phoenix,3063,3/14/2023,Praise,Resolved,8/15/2023
3064,Address_3064,Colorado Springs,3064,12/1/2023,Complaint,Pending,1/7/2023
3065,Address_3065,Austin,3065,11/26/2023,Suggestion,Pending,1/25/2023
3066,Address_3066,Austin,3066,5/23/2023,Praise,Resolved,3/12/2023
3067,Address_3067,Milwaukee,3067,1/13/2023,Suggestion,Resolved,2/17/2023
3068,Address_3068,Milwaukee,3068,5/28/2023,Complaint,Pending,10/7/2023
3069,Address_3069,San Jose,3069,7/12/2023,Praise,Resolved,12/22/2023
3070,Address_3070,Columbus,3070,12/12/2023,Suggestion,Pending,9/6/2023
